,date,carrier,number,code_i,hora_i,code_f,hora_f
441,2024-05-17 00:00:00,LH,947,MAN,2024-05-17 18:05:00+01:00,FRA,2024-05-17 20:45:00+02:00
442,2024-05-17 00:00:00,LH,115,MUC,2024-05-17 17:00:00+02:00,FRA,2024-05-17 18:00:00+02:00
443,2024-05-17 00:00:00,LH,402,FRA,2024-05-17 13:20:00+02:00,EWR,2024-05-17 15:40:00-04:00
444,2024-05-17 00:00:00,LH,65,FMO,2024-05-17 10:30:00+02:00,FRA,2024-05-17 11:20:00+02:00
445,2024-05-17 00:00:00,LH,10,FRA,2024-05-17 10:00:00+02:00,HAM,2024-05-17 11:05:00+02:00
446,2024-05-17 00:00:00,LH,30,FRA,2024-05-17 19:00:00+02:00,HAM,2024-05-17 20:05:00+02:00
447,2024-05-17 00:00:00,LH,726,MUC,2024-05-17 21:55:00+02:00,PVG,2024-05-18 15:20:00+08:00
448,2024-05-17 00:00:00,LH,510,FRA,2024-05-17 21:40:00+02:00,EZE,2024-05-18 06:25:00-03:00
449,2024-05-17 00:00:00,LH,283,BLQ,2024-05-17 11:00:00+02:00,FRA,2024-05-17 12:30:00+02:00
450,2024-05-17 00:00:00,LH,207,DRS,2024-05-17 06:05:00+02:00,FRA,2024-05-17 07:10:00+02:00
451,2024-05-17 00:00:00,LH,62,FRA,2024-05-17 09:05:00+02:00,FMO,2024-05-17 09:50:00+02:00
452,2024-05-17 00:00:00,LH,726,MUC,2024-05-17 21:55:00+02:00,PVG,2024-05-18 15:20:00+08:00
453,2024-05-17 00:00:00,LH,804,FRA,2024-05-17 16:05:00+02:00,ARN,2024-05-17 18:10:00+02:00
454,2024-05-17 00:00:00,LH,576,FRA,2024-05-17 22:15:00+02:00,CPT,2024-05-18 09:55:00+02:00
455,2024-05-17 00:00:00,LH,446,FRA,2024-05-17 13:15:00+02:00,DEN,2024-05-17 15:40:00-06:00
456,2024-05-17 00:00:00,LH,982,FRA,2024-05-17 21:10:00+02:00,DUB,2024-05-17 22:15:00+01:00
457,2024-05-17 00:00:00,LH,112,FRA,2024-05-17 16:15:00+02:00,MUC,2024-05-17 17:10:00+02:00
458,2024-05-17 00:00:00,LH,450,FRA,2024-05-17 13:45:00+02:00,LAX,2024-05-17 16:55:00-07:00
459,2024-05-17 00:00:00,LH,506,FRA,2024-05-17 22:05:00+02:00,GRU,2024-05-18 04:55:00-03:00
460,2024-05-17 00:00:00,LH,968,FRA,2024-05-17 16:05:00+02:00,LPL,2024-05-17 16:45:00+01:00
461,2024-05-17 00:00:00,LH,469,AUS,2024-05-17 16:00:00-05:00,FRA,2024-05-18 08:45:00+02:00
462,2024-05-17 00:00:00,LH,453,LAX,2024-05-17 17:10:00-07:00,MUC,2024-05-18 13:20:00+02:00
463,2024-05-17 00:00:00,LH,591,NBO,2024-05-17 22:25:00+03:00,FRA,2024-05-18 05:40:00+02:00
464,2024-05-17 00:00:00,LH,82,FRA,2024-05-17 16:15:00+02:00,DUS,2024-05-17 17:05:00+02:00
465,2024-05-17 00:00:00,LH,737,NGO,2024-05-17 10:55:00+09:00,FRA,2024-05-17 18:25:00+02:00
466,2024-05-17 00:00:00,LH,890,FRA,2024-05-17 10:05:00+02:00,RIX,2024-05-17 13:10:00+03:00
467,2024-05-17 00:00:00,LH,832,FRA,2024-05-17 21:00:00+02:00,CPH,2024-05-17 22:20:00+02:00
468,2024-05-17 00:00:00,LH,804,FRA,2024-05-17 16:05:00+02:00,ARN,2024-05-17 18:10:00+02:00
469,2024-05-17 00:00:00,LH,249,MXP,2024-05-17 11:05:00+02:00,FRA,2024-05-17 12:25:00+02:00
470,2024-05-17 00:00:00,LH,145,NUE,2024-05-17 08:30:00+02:00,FRA,2024-05-17 09:15:00+02:00
471,2024-05-17 00:00:00,LH,825,CPH,2024-05-17 09:40:00+02:00,FRA,2024-05-17 11:10:00+02:00
472,2024-05-17 00:00:00,LH,192,FRA,2024-05-17 16:45:00+02:00,BER,2024-05-17 17:55:00+02:00
473,2024-05-17 00:00:00,LH,765,BLR,2024-05-17 02:10:00+05:30,MUC,2024-05-17 07:50:00+02:00
474,2024-05-17 00:00:00,LH,331,VCE,2024-05-17 19:25:00+02:00,FRA,2024-05-17 20:50:00+02:00
475,2024-05-17 00:00:00,LH,867,OSL,2024-05-17 18:50:00+02:00,FRA,2024-05-17 20:55:00+02:00
476,2024-05-17 00:00:00,LH,466,MUC,2024-05-17 12:35:00+02:00,SAN,2024-05-17 15:25:00-07:00
477,2024-05-17 00:00:00,LH,987,AMS,2024-05-17 10:00:00+02:00,FRA,2024-05-17 11:05:00+02:00
478,2024-05-17 00:00:00,LH,806,FRA,2024-05-17 13:45:00+02:00,ARN,2024-05-17 15:50:00+02:00
479,2024-05-17 00:00:00,LH,437,ORD,2024-05-17 15:45:00-05:00,MUC,2024-05-18 07:15:00+02:00
480,2024-05-17 00:00:00,LH,849,HEL,2024-05-17 13:40:00+03:00,FRA,2024-05-17 15:15:00+02:00
481,2024-05-17 00:00:00,LH,992,FRA,2024-05-17 12:20:00+02:00,AMS,2024-05-17 13:35:00+02:00
482,2024-05-17 00:00:00,LH,975,GLA,2024-05-17 06:10:00+01:00,FRA,2024-05-17 09:10:00+02:00
483,2024-05-17 00:00:00,LH,280,FRA,2024-05-17 13:30:00+02:00,LIN,2024-05-17 14:40:00+02:00
484,2024-05-17 00:00:00,LH,232,FRA,2024-05-17 10:45:00+02:00,FCO,2024-05-17 12:35:00+02:00
485,2024-05-17 00:00:00,LH,783,SHE,2024-05-17 11:35:00+08:00,FRA,2024-05-17 19:00:00+02:00
486,2024-05-17 00:00:00,LH,970,FRA,2024-05-17 08:20:00+02:00,BRS,2024-05-17 09:00:00+01:00
487,2024-05-17 00:00:00,LH,207,DRS,2024-05-17 06:05:00+02:00,FRA,2024-05-17 07:10:00+02:00
488,2024-05-17 00:00:00,LH,403,EWR,2024-05-17 18:00:00-04:00,FRA,2024-05-18 07:30:00+02:00
489,2024-05-17 00:00:00,LH,978,FRA,2024-05-17 10:25:00+02:00,DUB,2024-05-17 11:30:00+01:00
490,2024-05-17 00:00:00,LH,754,FRA,2024-05-17 13:00:00+02:00,BLR,2024-05-18 01:20:00+05:30
491,2024-05-17 00:00:00,LH,272,FRA,2024-05-17 10:50:00+02:00,LIN,2024-05-17 12:00:00+02:00
492,2024-05-17 00:00:00,LH,649,ALA,2024-05-17 02:10:00+05:00,FRA,2024-05-17 08:30:00+02:00
493,2024-05-17 00:00:00,LH,81,DUS,2024-05-17 14:55:00+02:00,FRA,2024-05-17 15:45:00+02:00
494,2024-05-17 00:00:00,LH,200,FRA,2024-05-17 19:45:00+02:00,BER,2024-05-17 20:55:00+02:00
495,2024-05-17 00:00:00,LH,190,FRA,2024-05-17 15:45:00+02:00,BER,2024-05-17 16:55:00+02:00
496,2024-05-17 00:00:00,LH,179,BER,2024-05-17 08:15:00+02:00,FRA,2024-05-17 09:25:00+02:00
497,2024-05-17 00:00:00,LH,907,LHR,2024-05-17 13:30:00+01:00,FRA,2024-05-17 16:05:00+02:00
498,2024-05-17 00:00:00,LH,94,FRA,2024-05-17 07:15:00+02:00,MUC,2024-05-17 08:10:00+02:00
499,2024-05-17 00:00:00,LH,462,FRA,2024-05-17 10:45:00+02:00,MIA,2024-05-17 14:40:00-04:00
500,2024-05-17 00:00:00,LH,105,MUC,2024-05-17 12:00:00+02:00,FRA,2024-05-17 13:00:00+02:00
501,2024-05-17 00:00:00,LH,370,FRA,2024-05-17 09:25:00+02:00,FDH,2024-05-17 10:10:00+02:00
502,2024-05-17 00:00:00,LH,577,CPT,2024-05-17 17:45:00+02:00,FRA,2024-05-18 05:30:00+02:00
503,2024-05-17 00:00:00,LH,850,FRA,2024-05-17 14:05:00+02:00,HEL,2024-05-17 17:25:00+03:00
504,2024-05-17 00:00:00,LH,101,MUC,2024-05-17 10:00:00+02:00,FRA,2024-05-17 11:00:00+02:00
505,2024-05-17 00:00:00,LH,821,GOT,2024-05-17 06:10:00+02:00,FRA,2024-05-17 07:55:00+02:00
506,2024-05-17 00:00:00,LH,990,MUC,2024-05-17 11:00:00+02:00,YVR,2024-05-17 17:00:00-07:00
507,2024-05-17 00:00:00,LH,881,TLL,2024-05-17 13:50:00+03:00,FRA,2024-05-17 15:20:00+02:00
508,2024-05-17 00:00:00,LH,783,SHE,2024-05-17 11:35:00+08:00,FRA,2024-05-17 19:00:00+02:00
509,2024-05-17 00:00:00,LH,402,FRA,2024-05-17 13:20:00+02:00,EWR,2024-05-17 15:40:00-04:00
510,2024-05-17 00:00:00,LH,954,FRA,2024-05-17 11:45:00+02:00,BHX,2024-05-17 12:20:00+01:00
511,2024-05-17 00:00:00,LH,426,FRA,2024-05-17 13:10:00+02:00,PHL,2024-05-17 16:00:00-04:00
512,2024-05-17 00:00:00,LH,756,FRA,2024-05-17 12:10:00+02:00,BOM,2024-05-18 01:00:00+05:30
513,2024-05-17 00:00:00,LH,188,FRA,2024-05-17 14:45:00+02:00,BER,2024-05-17 15:55:00+02:00
514,2024-05-17 00:00:00,LH,829,CPH,2024-05-17 14:50:00+02:00,FRA,2024-05-17 16:20:00+02:00
515,2024-05-17 00:00:00,LH,424,MUC,2024-05-17 16:05:00+02:00,BOS,2024-05-17 18:25:00-04:00
516,2024-05-17 00:00:00,LH,59,HAJ,2024-05-17 18:40:00+02:00,FRA,2024-05-17 19:40:00+02:00
517,2024-05-17 00:00:00,5U,718,GUA,2024-05-17 12:30:00-06:00,RER,2024-05-17 13:30:00-06:00
518,2024-05-17 00:00:00,5U,713,PBR,2024-05-17 17:20:00-06:00,GUA,2024-05-17 18:20:00-06:00
